Year,Program,Six Digit,Program Category,Four Digit,Program Family,Two Digit,Institution Type,Institution,Campus,County,FIPS,Certificate,Diploma,Total Awards
2020-21,Motorcycle Maintenance and Repair Technology/Technician,47.0611,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,7,6,13
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,0,11,11
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,37,28,65
2020-21,Computer Numerically Controlled (CNC) Machinist Technology/CNC Machinist,48.0510,Precision Metal Working,48.05,Precision Production,48,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,1,0,1
2020-21,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,0,18,18
2020-21,Surgical Technology/Technologist,51.0909,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,0,15,15
2020-21,Psychiatric/Mental Health Services Technician,51.1502,Mental and Social Health Services and Allied Professions,51.15,Health Professions and Related Programs,51,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,5,0,5
2020-21,Massage Therapy/Therapeutic Massage,51.3501,Somatic Bodywork and Related Therapeutic Services,51.35,Health Professions and Related Programs,51,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,19,0,19
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,0,36,36
2020-21,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,0,7,7
2020-21,Business/Office Automation/Technology/Data Entry,52.0407,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Chattanooga,Main Campus,"Hamilton County, Tennessee",47065,17,22,39
2020-21,"Electrical and Power Transmission Installation/Installer, General",46.0301,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Chattanooga,Rhea County Industrial Park,"Rhea County, Tennessee",47143,0,1,1
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Chattanooga,Rhea County Industrial Park,"Rhea County, Tennessee",47143,0,2,2
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Chattanooga,Suburban Manufacturing,"Hamilton County, Tennessee",47065,10,4,14
2020-21,"Soil Science and Agronomy, General",01.1201,Soil Sciences,01.12,Agricultural/Animal/Plant/Veterinary Science and Related Fields,01,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,7,7,14
2020-21,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,11,6,17
2020-21,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,8,1,9
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,15,5,20
2020-21,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,4,1,5
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,0,18,18
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,2,18,20
2020-21,Dental Assisting/Assistant,51.0601,Dental Support Services and Allied Professions,51.06,Health Professions and Related Programs,51,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,0,13,13
2020-21,Pharmacy Technician/Assistant,51.0805,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,0,8,8
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,1,33,34
2020-21,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Covington,Main Campus,"Tipton County, Tennessee",47167,9,10,19
2020-21,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Crossville,Bledsoe County Correctional Complex,"Bledsoe County, Tennessee",47007,2,0,2
2020-21,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,3,6,9
2020-21,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,0,9,9
2020-21,Mason/Masonry,46.0101,Mason/Masonry,46.01,Construction Trades,46,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,2,0,2
2020-21,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,1,9,10
2020-21,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,5,11,16
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,4,24,28
2020-21,Autobody/Collision and Repair Technology/Technician,47.0603,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,2,5,7
2020-21,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,3,6,9
2020-21,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,6,5,11
2020-21,Motorcycle Maintenance and Repair Technology/Technician,47.0611,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,4,7,11
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,3,6,9
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,1,30,31
2020-21,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,49.0205,Ground Transportation,49.02,Transportation and Materials Moving,49,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,44,0,44
2020-21,Surgical Technology/Technologist,51.0909,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,0,8,8
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,0,59,59
2020-21,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,6,8,14
2020-21,Hotel/Motel Administration/Management,52.0904,Hospitality Administration/Management,52.09,"Business, Management, Marketing, and Related Support Services",52,TCAT,Crossville,Main Campus,"Cumberland County, Tennessee",47035,0,2,2
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Crump,Chester County High School,"Chester County, Tennessee",47023,3,6,9
2020-21,Health Information/Medical Records Technology/Technician,51.0707,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Crump,Clifton Instructional Service Center,"Wayne County, Tennessee",47181,4,10,14
2020-21,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Crump,Crump Parsons Extension,"Decatur County, Tennessee",47039,3,0,3
2020-21,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,49.0205,Ground Transportation,49.02,Transportation and Materials Moving,49,TCAT,Crump,Crump Parsons Extension,"Decatur County, Tennessee",47039,6,0,6
2020-21,"System, Networking, and LAN/WAN Management/Manager",11.1002,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Crump,Henderson/Chester County's ISC,"Chester County, Tennessee",47023,0,1,1
2020-21,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Crump,Henderson/Chester County's ISC,"Chester County, Tennessee",47023,2,5,7
2020-21,Health Information/Medical Records Technology/Technician,51.0707,Health and Medical Administrative Services,51.07,Health Professions and Related Programs,51,TCAT,Crump,Henderson/Chester County's ISC,"Chester County, Tennessee",47023,5,8,13
2020-21,Farm/Farm and Ranch Management,01.0104,Agricultural Business and Management,01.01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,01,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,1,0,1
2020-21,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,7,0,7
2020-21,"Drafting and Design Technology/Technician, General",15.1301,Drafting/Design Engineering Technologies/Technicians,15.13,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,6,1,7
2020-21,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,0,8,8
2020-21,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,2,1,3
2020-21,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,11,7,18
2020-21,Autobody/Collision and Repair Technology/Technician,47.0603,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,5,8,13
2020-21,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,7,6,13
2020-21,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,2,17,19
2020-21,Commercial and Advertising Art,50.0402,Design and Applied Arts,50.04,Visual and Performing Arts,50,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,1,0,1
2020-21,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,12,18,30
2020-21,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Crump,Main Campus,"Hardin County, Tennessee",47071,5,0,5
2020-21,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Dickson,Clarksville Extension,"Montgomery County, Tennessee",47125,13,4,17
2020-21,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Dickson,Clarksville Extension,"Montgomery County, Tennessee",47125,2,23,25
2020-21,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Dickson,Clarksville Extension,"Montgomery County, Tennessee",47125,0,14,14
2020-21,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Dickson,Clarksville Extension,"Montgomery County, Tennessee",47125,5,17,22
